56.81875197743252 79.1849908255104 48.53175790115078 54.32175858591434 76.6153751386464 48.135035515833984 54.1274750294523 79.7297272034862 46.085696320192426 57.671912791439354 80.55868884928351 45.3782314252266 56.114906532965385 76.90159584107559 45.58099633068608 
56.32824056615944 79.28657145739025 48.39510862158912 54.111223972496376 77.06354955944346 48.72080154459289 53.69383702863899 79.69755812188092 46.06008899088217 57.33034528450367 80.55991798110816 45.48445256990973 56.29544147225179 77.21180168216966 45.433929123558556 
56.649450340663634 79.76655382631357 48.45064785480667 53.93990897215203 77.69374229234242 48.23815382366576 54.031814389416084 80.15924332284925 45.75566591353572 57.24000266907532 80.86240419049128 44.68292118832358 55.9254216100901 77.1862715445127 45.5328862309053 
57.041180971111565 80.87604895230258 47.902604783357674 53.54238921611264 78.26649936952032 48.527838617719745 54.832446522330514 80.01371448210543 45.95786062551013 57.54576257911481 80.45979197739997 43.68308584830562 55.906867172342274 77.32457371827346 44.63089384623903 
58.34111853629967 82.13468121951665 46.89294943050634 53.60170681439559 77.88515114090742 48.15348643886776 54.60354311076717 79.93163032242083 46.02260530193041 56.809377309146285 80.02129141944472 43.69401828847981 55.551719100573735 76.49945721885851 43.0483618109926 
58.32184715320771 82.62136133003725 45.713496349882476 54.02640638435653 77.55550429420047 48.30845928306894 54.94866201998367 80.48386913330846 46.72535472154312 56.220938771947075 79.88319257801413 42.7999665938549 54.4161382854011 75.17003337942648 41.18150223413182 
57.25160199930244 82.17549113049246 44.35193200743523 55.48182161757525 77.98188104593319 48.33562551194941 55.73603035253778 80.96010790253395 46.91399342127116 55.83830677255691 80.19477020014256 42.27307654141345 53.66685779746436 73.4777645782724 39.43795979783345 
56.24425714835133 82.73981516013285 43.767180638834816 58.051902679694265 77.97017096362305 47.982198270031276 55.88378530518925 80.50832062803414 47.04833969898295 54.0916536560923 79.95999588539654 42.107881973847554 53.617352766359254 72.29142742974298 39.02846079859922 
54.583853498448036 81.82716568421561 43.68593485307201 59.85618793529058 78.38711756204711 46.93808934102039 55.92002372511628 80.12083289760469 46.06984592086053 52.04138986231083 80.78411769368981 42.17796246350227 54.414880368594396 71.49133265258892 39.766747074182945 
52.81307804433784 81.26671187731094 43.324562063388825 61.04948889148534 79.8197238710783 45.84738848997308 56.39542998282294 79.54583035606743 44.840069254857525 49.02245989586706 80.98345605158983 43.098943312848625 56.25343380850098 71.07337269092909 41.191311904661596 
50.245242523466665 79.47331290842276 43.15195439208138 61.759625659251995 81.50473158212517 44.54893382667966 56.67749077741458 79.47034618766887 43.20269548903621 47.10072436216877 81.53358513225604 44.524000303163135 58.11788675380419 70.72187796658508 42.500716672178925 
47.57460449524785 77.09318983319633 44.409768124352894 62.54275045379751 82.3091383789735 43.878038292815845 56.48979157342218 79.7822042089245 40.997176882191425 47.2680099987599 81.8046546758397 45.316011638633086 59.76682512323183 70.85374292667291 44.258057886315505 
46.307844537665524 75.50358967476856 45.257700405408194 61.08272709132344 82.75162596756758 42.590744853010406 56.21448769000396 79.31626196489462 38.38817454568192 49.00062710604695 81.4240729838739 44.98289501047084 60.6680738282699 71.61463338349253 46.40160918103242 
46.216321370962135 75.31549605069914 45.26154665281951 58.225429531932384 82.39812386289778 41.11152583343822 54.96274677063955 77.64028058272088 35.87446293828787 51.90952664331685 80.36198425847911 44.176180968114345 61.354338336146 72.66655335811646 49.10871079853053 
46.187774301346224 75.72100476897472 45.02645294286949 55.46586769414417 80.80418033489732 40.90746359968753 53.57765059736182 76.63386378665945 33.301663827725775 55.67820808496778 78.13774850357919 43.499681567310006 60.7027898971942 73.76312710617589 51.41519638834321 
